url_path,views_total,views_unique
/cubicleguy/xv7021_arduino_spi,2,2
/cubicleguy/xv7021_arduino_spi/blob/main/examples/xv7021bb_spi_sampling_single_gyro/xv7021bb_spi_sampling_single_gyro.ino,1,1
/cubicleguy/xv7021_arduino_spi/tree/main/examples,1,1
/cubicleguy/xv7021_arduino_spi/tree/main/examples/xv7021bb_spi_sampling_single_gyro,1,1
