url_path,views_total,views_unique
/cubicleguy/xv7021_arduino_spi/blob/main/src/XV7021_SPI.h,2,2
/cubicleguy/xv7021_arduino_spi/blob/main/examples/xv7021bb_spi_sampling_single_gyro/xv7021bb_spi_sampling_single_gyro.ino,1,1
/cubicleguy/xv7021_arduino_spi/blob/main/src/xv7021_regs.h,1,1
/cubicleguy/xv7021_arduino_spi/blob/main/src/xv7021_spi.cpp,1,1
/cubicleguy/xv7021_arduino_spi/blob/main/src/xv7021_spi.h,1,1
/cubicleguy/xv7021_arduino_spi/tree/main/src,1,1
